Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Allow customer reviews?,Categories,Regular price,Sale price,Images
simple,S22-5,Men's Blue Hooded Denim Shirt,1,1,visible,This is product description,"<div>Enhance your denim style with this cool full sleeved hooded shirt. A perfect combination of classy as well as funky look so make a room for this piece in your closet.</div>



<div>A B Fancy Store is a diverse group of seller selling quality products for men and women. Mainly focused on selling cool shirts and tshirts &nbsp;for men and women, also Bomber jackets for men and Bomber jackets for women along with cardigans and sweaters are also a good way to look good during the upcoming winter. Different chinos, cotton pants and men pants are available on the store which will flaunt your elegance and class.</div>",,,taxable,,1,100,1,Mens Shirt,1790.88,1599,"https://www.reddoko.com/uploads/7012/1506050053.13.jpg,https://www.reddoko.com/uploads/7012/1506050053.13.jpg,https://www.reddoko.com/uploads/7012/1506050053.13.jpg"
simple,S22-6,Men's Side Pocket Black Jogger Pants,1,1,visible,This is product description,"<div>Style this cool pair of fitting joggers with a fitting crew cut tshirt and loafers &amp; make it look relaxed. You can also pair formal shirts with it to give smart casual look.</div>



<div>A B Fancy Store is a diverse group of seller selling quality products for men and women. Mainly focused on selling cool shirts and tshirts &nbsp;for men and women, also Bomber jackets for men and Bomber jackets for women along with cardigans and sweaters are also a good way to look good during the upcoming winter. Different chinos, cotton pants and men pants are available on the store which will flaunt your elegance and class.</div>",,,taxable,,1,100,1,Men Trouser,1342.88,1199,"https://www.reddoko.com/uploads/7013/1506050053.14a.jpg,https://www.reddoko.com/uploads/7013/1506050053.14a.jpg,https://www.reddoko.com/uploads/7013/1506050053.14a.jpg,https://www.reddoko.com/uploads/7014/1506050053.14b.jpg,https://www.reddoko.com/uploads/7014/1506050053.14b.jpg,https://www.reddoko.com/uploads/7014/1506050053.14b.jpg"
simple,S22-7,Nepal Flag Printed Men's Red White Tshirt,1,1,visible,This is product description,"<div>Slim fit half sleeved tshirt with printed flag of Nepal at the front giving the feel of patriotism. Flaunt this flag of Nepal clubbing this tee with a pair of jeans or chinos.</div>
<div>A B Fancy Store is a diverse group of seller selling quality products for men and women. Mainly focused on selling cool shirts and tshirts &nbsp;for men and women, also Bomber jackets for men and Bomber jackets for women along with cardigans and sweaters are also a good way to look good during the upcoming winter. Different chinos, cotton pants and men pants are available on the store which will flaunt your elegance and class.</div>",,,taxable,,1,100,1,Men Tshirt,728.0000000000001,650,"https://www.reddoko.com/uploads/7015/1506050053.15a.jpg,https://www.reddoko.com/uploads/7015/1506050053.15a.jpg,https://www.reddoko.com/uploads/7015/1506050053.15a.jpg,https://www.reddoko.com/uploads/7016/1506050053.15b.jpg,https://www.reddoko.com/uploads/7016/1506050053.15b.jpg,https://www.reddoko.com/uploads/7016/1506050053.15b.jpg"
simple,S22-9,Men's Navy Blue Kurta Shirt,1,1,visible,This is product description,"<div>Want to experiment with a different look? Get this shirt styled kurta and create a style of your own pairing it with your favorite outfit. Fusion of western style with &nbsp;ethnic styled kurta gives the new trendy Indo-Western style.</div>



<div>A B Fancy Store is a diverse group of seller selling quality products for men and women. Mainly focused on selling cool shirts and tshirts &nbsp;for men and women, also Bomber jackets for men and Bomber jackets for women along with cardigans and sweaters are also a good way to look good during the upcoming winter. Different chinos, cotton pants and men pants are available on the store which will flaunt your elegance and class.</div>",,,taxable,,1,100,1,Mens Shirt,1006.8800000000001,899,"https://www.reddoko.com/uploads/7018/1506050053.17.jpg,https://www.reddoko.com/uploads/7018/1506050053.17.jpg,https://www.reddoko.com/uploads/7018/1506050053.17.jpg"
simple,S22-7,Nepal Flag Printed Men's Red White Tshirt,1,1,visible,This is product description,"<div>Slim fit half sleeved tshirt with printed flag of Nepal at the front giving the feel of patriotism. Flaunt this flag of Nepal clubbing this tee with a pair of jeans or chinos.</div>
<div>A B Fancy Store is a diverse group of seller selling quality products for men and women. Mainly focused on selling cool shirts and tshirts &nbsp;for men and women, also Bomber jackets for men and Bomber jackets for women along with cardigans and sweaters are also a good way to look good during the upcoming winter. Different chinos, cotton pants and men pants are available on the store which will flaunt your elegance and class.</div>",,,taxable,,1,100,1,Men Tshirt,728.0000000000001,650,"https://www.reddoko.com/uploads/7015/1506050053.15a.jpg,https://www.reddoko.com/uploads/7015/1506050053.15a.jpg,https://www.reddoko.com/uploads/7015/1506050053.15a.jpg,https://www.reddoko.com/uploads/7016/1506050053.15b.jpg,https://www.reddoko.com/uploads/7016/1506050053.15b.jpg,https://www.reddoko.com/uploads/7016/1506050053.15b.jpg"
simple,S22-10,Men's White Kurta Shirt,1,1,visible,This is product description,"<div>Want to experiment with a different look? Get this shirt styled kurta and create a style of your own pairing it with your favorite outfit. Fusion of western style with &nbsp;ethnic styled kurta gives the new trendy Indo-Western style.</div>



<div>A B Fancy Store is a diverse group of seller selling quality products for men and women. Mainly focused on selling cool shirts and tshirts &nbsp;for men and women, also Bomber jackets for men and Bomber jackets for women along with cardigans and sweaters are also a good way to look good during the upcoming winter. Different chinos, cotton pants and men pants are available on the store which will flaunt your elegance and class.</div>",,,taxable,,1,100,1,Mens Shirt,1006.8800000000001,899,"https://www.reddoko.com/uploads/7019/1506050053.18.jpg,https://www.reddoko.com/uploads/7019/1506050053.18.jpg,https://www.reddoko.com/uploads/7019/1506050053.18.jpg"
simple,S22-14,Men's Slim Fit Black Casual Shirt,1,1,visible,This is product description,"<div>Get the effortless look with this contrast collared shirt and create your own distinct style. Collar and button stand is taped for the subtle look. You can also style for a semi casual look pairing it with blazers and jogger pants creating a cozy look.</div>



<div>A B Fancy Store is a diverse group of seller selling quality products for men and women. Mainly focused on selling cool shirts and tshirts &nbsp;for men and women, also Bomber jackets for men and Bomber jackets for women along with cardigans and sweaters are also a good way to look good during the upcoming winter. Different chinos, cotton pants and men pants are available on the store which will flaunt your elegance and class.</div>",,,taxable,,1,100,1,Mens Shirt,1118.88,999,"https://www.reddoko.com/uploads/7025/1506050054.22.jpg,https://www.reddoko.com/uploads/7025/1506050054.22.jpg"
simple,S22-15,Men's Baseball Full Sleeves Black Grey Tshirt,1,1,visible,This is product description,"<div>Gents raglan sleeved front button-up tshirt with color blocking. Pair up with a pair of jeans and laceup shoes for a cool look.</div>



<div>A B Fancy Store is a diverse group of seller selling quality products for men and women. Mainly focused on selling cool shirts and tshirts &nbsp;for men and women, also Bomber jackets for men and Bomber jackets for women along with cardigans and sweaters are also a good way to look good during the upcoming winter. Different chinos, cotton pants and men pants are available on the store which will flaunt your elegance and class.</div>",,,taxable,,1,100,1,Men Tshirt,952.0000000000001,850,"https://www.reddoko.com/uploads/7026/1506050054.23.jpg,https://www.reddoko.com/uploads/7026/1506050054.23.jpg,https://www.reddoko.com/uploads/7026/1506050054.23.jpg"
simple,S22-16,Nepal Flag Printed Men's Blue Red Tshirt,1,1,visible,This is product description,"<div>Slim fit half sleeved tshirt with printed flag of Nepal at the front giving the feel of patriotism. Flaunt this flag of Nepal clubbing this tee with a pair of jeans or chinos. If you are not sure what to wear for a dayout, then grab this tshirt creating the basic simple look.</div>
<div>A B Fancy Store is a diverse group of seller selling quality products for men and women. Mainly focused on selling cool shirts and tshirts &nbsp;for men and women, also Bomber jackets for men and Bomber jackets for women along with cardigans and sweaters are also a good way to look good during the upcoming winter. Different chinos, cotton pants and men pants are available on the store which will flaunt your elegance and class.</div>",,,taxable,,1,100,1,Men Tshirt,728.0000000000001,650,"https://www.reddoko.com/uploads/7027/1506050054.24a.jpg,https://www.reddoko.com/uploads/7027/1506050054.24a.jpg,https://www.reddoko.com/uploads/7027/1506050054.24a.jpg,https://www.reddoko.com/uploads/7028/1506050054.24b.jpg,https://www.reddoko.com/uploads/7028/1506050054.24b.jpg,https://www.reddoko.com/uploads/7028/1506050054.24b.jpg"
simple,S22-15,Men's Baseball Full Sleeves Black Grey Tshirt,1,1,visible,This is product description,"<div>Gents raglan sleeved front button-up tshirt with color blocking. Pair up with a pair of jeans and laceup shoes for a cool look.</div>



<div>A B Fancy Store is a diverse group of seller selling quality products for men and women. Mainly focused on selling cool shirts and tshirts &nbsp;for men and women, also Bomber jackets for men and Bomber jackets for women along with cardigans and sweaters are also a good way to look good during the upcoming winter. Different chinos, cotton pants and men pants are available on the store which will flaunt your elegance and class.</div>",,,taxable,,1,100,1,Men Tshirt,952.0000000000001,850,"https://www.reddoko.com/uploads/7026/1506050054.23.jpg,https://www.reddoko.com/uploads/7026/1506050054.23.jpg,https://www.reddoko.com/uploads/7026/1506050054.23.jpg"
simple,S22-16,Nepal Flag Printed Men's Blue Red Tshirt,1,1,visible,This is product description,"<div>Slim fit half sleeved tshirt with printed flag of Nepal at the front giving the feel of patriotism. Flaunt this flag of Nepal clubbing this tee with a pair of jeans or chinos. If you are not sure what to wear for a dayout, then grab this tshirt creating the basic simple look.</div>
<div>A B Fancy Store is a diverse group of seller selling quality products for men and women. Mainly focused on selling cool shirts and tshirts &nbsp;for men and women, also Bomber jackets for men and Bomber jackets for women along with cardigans and sweaters are also a good way to look good during the upcoming winter. Different chinos, cotton pants and men pants are available on the store which will flaunt your elegance and class.</div>",,,taxable,,1,100,1,Men Tshirt,728.0000000000001,650,"https://www.reddoko.com/uploads/7027/1506050054.24a.jpg,https://www.reddoko.com/uploads/7027/1506050054.24a.jpg,https://www.reddoko.com/uploads/7027/1506050054.24a.jpg,https://www.reddoko.com/uploads/7028/1506050054.24b.jpg,https://www.reddoko.com/uploads/7028/1506050054.24b.jpg,https://www.reddoko.com/uploads/7028/1506050054.24b.jpg"
simple,S22-19,Men's White Solid Plain Tshirt,1,1,visible,This is product description,"<div>Be the one with style wearing this slim fitted half sleeved tshirt. Mix it with fitted jeans and laceup shoes for a trendier look.</div>



<div>A B Fancy Store is a diverse group of seller selling quality products for men and women. Mainly focused on selling cool shirts and tshirts &nbsp;for men and women, also Bomber jackets for men and Bomber jackets for women along with cardigans and sweaters are also a good way to look good during the upcoming winter. Different chinos, cotton pants and men pants are available on the store which will flaunt your elegance and class.</div>",,,taxable,,1,100,1,Men Tshirt,448.00000000000006,400,"https://www.reddoko.com/uploads/7031/1506050054.27.jpg,https://www.reddoko.com/uploads/7031/1506050054.27.jpg"
simple,S22-20,Men's Grey Solid Plain Tshirt,1,1,visible,This is product description,"<div>Be the one with style wearing this slim fitted half sleeved tshirt. Mix it with fitted jeans and laceup shoes for a trendier look.</div>



<div>A B Fancy Store is a diverse group of seller selling quality products for men and women. Mainly focused on selling cool shirts and tshirts &nbsp;for men and women, also Bomber jackets for men and Bomber jackets for women along with cardigans and sweaters are also a good way to look good during the upcoming winter. Different chinos, cotton pants and men pants are available on the store which will flaunt your elegance and class.</div>",,,taxable,,1,100,1,Men Tshirt,448.00000000000006,400,"https://www.reddoko.com/uploads/7032/1506050054.28.jpg,https://www.reddoko.com/uploads/7032/1506050054.28.jpg"
simple,S22-21,Men's Blue Full Sleeves Wrinkled Tshirt,1,1,visible,This is product description,"<div>Gents round laceup neckline with full sleeves perfect for casual dayout. Get in style pairing with denims and lace up shoes.</div>



<div>A B Fancy Store is a diverse group of seller selling quality products for men and women. Mainly focused on selling cool shirts and tshirts &nbsp;for men and women, also Bomber jackets for men and Bomber jackets for women along with cardigans and sweaters are also a good way to look good during the upcoming winter. Different chinos, cotton pants and men pants are available on the store which will flaunt your elegance and class.</div>",,,taxable,,1,100,1,Men Tshirt,952.0000000000001,850,https://www.reddoko.com/uploads/7033/1506050054.29.jpg
simple,S22-22,Men's Superman Printed Blue Tshirt,1,1,visible,This is product description,"<div>Look cool with this half sleeved superman tshirt pairing with jeans for a trendier look.</div>



<div>A B Fancy Store is a diverse group of seller selling quality products for men and women. Mainly focused on selling cool shirts and tshirts &nbsp;for men and women, also Bomber jackets for men and Bomber jackets for women along with cardigans and sweaters are also a good way to look good during the upcoming winter. Different chinos, cotton pants and men pants are available on the store which will flaunt your elegance and class.</div>",,,taxable,,1,100,1,Men Tshirt,784.0000000000001,700,https://www.reddoko.com/uploads/7034/1506050054.30.jpg
simple,S22-17,Men's Denim Kurta Shirt,1,1,visible,This is product description,"<div>Want to experiment with a different look? Get this shirt styled denim kurta and create a style of your own pairing it with your favorite outfit. Fusion of western style with &nbsp;ethnic styled kurta gives the new trendy Indo-Western style.</div>



<div>A B Fancy Store is a diverse group of seller selling quality products for men and women. Mainly focused on selling cool shirts and tshirts &nbsp;for men and women, also Bomber jackets for men and Bomber jackets for women along with cardigans and sweaters are also a good way to look good during the upcoming winter. Different chinos, cotton pants and men pants are available on the store which will flaunt your elegance and class.</div>",,,taxable,,1,100,1,Mens Shirt,1230.88,1099,"https://www.reddoko.com/uploads/7029/1506050054.25.jpg,https://www.reddoko.com/uploads/7029/1506050054.25.jpg,https://www.reddoko.com/uploads/7029/1506050054.25.jpg"
simple,S22-18,Men's Blue Hooded Denim Shirt,1,1,visible,This is product description,"<div>Enhance your denim style with this cool full sleeved hooded shirt. A perfect combination of classy as well as funky look so make a room for this piece in your closet.</div>



<div>A B Fancy Store is a diverse group of seller selling quality products for men and women. Mainly focused on selling cool shirts and tshirts &nbsp;for men and women, also Bomber jackets for men and Bomber jackets for women along with cardigans and sweaters are also a good way to look good during the upcoming winter. Different chinos, cotton pants and men pants are available on the store which will flaunt your elegance and class.</div>",,,taxable,,1,100,1,Mens Shirt,1790.88,1599,"https://www.reddoko.com/uploads/7030/1506050054.26.jpg,https://www.reddoko.com/uploads/7030/1506050054.26.jpg,https://www.reddoko.com/uploads/7030/1506050054.26.jpg"
simple,S22-23,Men's Solid Plain Black Tshirt,1,1,visible,This is product description,"<div>Be the one with style wearing this slim fitted half sleeved tshirt. Mix it with fitted jeans and laceup shoes for a trendier look.</div>



<div>A B Fancy Store is a diverse group of seller selling quality products for men and women. Mainly focused on selling cool shirts and tshirts &nbsp;for men and women, also Bomber jackets for men and Bomber jackets for women along with cardigans and sweaters are also a good way to look good during the upcoming winter. Different chinos, cotton pants and men pants are available on the store which will flaunt your elegance and class.</div>",,,taxable,,1,100,1,Men Tshirt,448.00000000000006,400,"https://www.reddoko.com/uploads/7035/1506050054.31.jpg,https://www.reddoko.com/uploads/7035/1506050054.31.jpg"
